item_id,title,series_name,vol_no,edition_type,special_benefits,author,publisher,release_date,price,rating,sales_point,rank,collected_at
327563621,향기로운 꽃은 늠름하게 핀다 2,향기로운 꽃은 늠름하게 핀다,2,,,미카미 사카,대원씨아이(만화),2023-10,5400,9.8,8484,228,2026-09-07T08:54:48+09:00
396563591,히나타의 블루 6,히나타의 블루,6,,"- 완결, 루나 코믹스 / 초판 한정 양면 어나더 커버, 렌티큘러 카드, 일러스트 카드",메구로 아무,㈜소미미디어,2026-07,6300,10.0,7435,229,2026-09-07T08:54:48+09:00
399782210,운명의 사람을 만나는 이야기 8,운명의 사람을 만나는 이야기,8,,,아나신,학산문화사(만화),2026-08,5400,10.0,7165,230,2026-09-07T08:54:48+09:00
350054497,카구라바치 2,카구라바치,2,,- 엔텐 VS 쿠레구모,호카조노 타케루,대원씨아이(만화),2024-10,5850,9.3,5237,231,2026-09-07T08:54:48+09:00
385131522,야마다 군과 Lv999의 사랑을 하다 4,야마다 군과 Lv999의 사랑을 하다,4,,,마시로,디앤씨미디어(주)(D&C미디어),2026-01,7200,9.8,5326,232,2026-09-07T08:54:48+09:00
388852450,담배 고양이 1,담배 고양이,1,,,냥냥 팩토리,대원씨아이(만화),2026-03,5400,10.0,5427,233,2026-09-07T08:54:48+09:00
395357976,Veil 7,Veil,7,,"- S코믹스, JAPAN EXPO 최우수작화상, 최우수장정상 수상",코테리,㈜소미미디어,2026-06,11520,9.4,4290,234,2026-09-07T08:54:48+09:00
305148069,장례식 케이크 전문점 연옥당 2,장례식 케이크 전문점 연옥당,2,,- 양장,산호,문학동네,2022-11,18900,10.0,3569,235,2026-09-07T08:54:48+09:00
397818353,너를 너무너무너무너무 좋아하는 100명의 그녀 24,너를 너무너무너무너무 좋아하는 100명의 그녀,24,,,나카무라 리키토,학산문화사(만화),2026-07,5400,10.0,2505,236,2026-09-07T08:54:48+09:00
400669134,반에서 두 번째로 귀여운 여자애와 친구가 되었다 6,반에서 두 번째로 귀여운 여자애와 친구가 되었다,6,,"- 왈츠 코믹스, 초판 한정 특전 : 일러스트 카드 1종, 포토카드 2종",오노 린,조은세상(북두),2026-08,5400,,1620,237,2026-09-07T08:54:48+09:00
401041961,산가지는 도깨비의 꿈을 꾼다 5,산가지는 도깨비의 꿈을 꾼다,5,,,LAPIS,다산코믹스,2026-08,18000,,1750,238,2026-09-07T08:54:48+09:00
401042641,고랭순대 작품집 7,고랭순대 작품집,7,,,고랭순대,대원씨아이(만화),2026-08,13500,,1240,239,2026-09-07T08:54:48+09:00
374014339,명탐정 코난 : 1일 1쪽 뇌 자극 수학 추리 초급편 151문,명탐정 코난 : 1일 1쪽 뇌 자극 수학 추리 초급편 151문,,,,아오야마 고쇼,서울미디어코믹스(서울문화사),2025-10,13500,10.0,1438,240,2026-09-07T08:54:48+09:00
401406768,눈물비와 세레나데 14,눈물비와 세레나데,14,,- 완결,카와치 하루카,삼양출판사(만화),2026-08,6300,,810,241,2026-09-07T08:54:48+09:00
401049303,냄비로 총알을 막아내며 2,냄비로 총알을 막아내며,2,,,아오키 준타로,블루픽,2026-08,7200,,1000,242,2026-09-07T08:54:48+09:00
400880249,파도였던 날들,파도였던 날들,,,,AJ 덩고,미메시스,2026-09,25200,10.0,1060,243,2026-09-07T08:54:48+09:00
193382764,페르세폴리스,페르세폴리스,,,,마르얀 사트라피,휴머니스트,2019-06,28800,8.6,14350,244,2026-09-07T08:54:48+09:00
393769371,가르쳐줘 집사 2,가르쳐줘 집사,2,,,마사키 미치,서울미디어코믹스(서울문화사),2026-05,6300,9.7,13380,245,2026-09-07T08:54:48+09:00
369786330,마남 이치 1 (트리플 특전판),마남 이치,1,트리플 특전판,- 홀로그램 일러스트 카드 2종 + 아크릴 일러스트 카드 1종,유사자키 시로,서울미디어코믹스(서울문화사),2025-08,6300,9.6,9688,246,2026-09-07T08:54:48+09:00
388137331,3월의 벽력 1,3월의 벽력,1,,,이케 준코,대원씨아이(만화),2026-03,5400,9.5,8223,247,2026-09-07T08:54:48+09:00
323339691,주술회전 23,주술회전,23,,- 별과 기름,아쿠타미 게게,서울미디어코믹스(서울문화사),2023-08,5400,9.9,7936,248,2026-09-07T08:54:48+09:00
343487620,향기로운 꽃은 늠름하게 핀다 10,향기로운 꽃은 늠름하게 핀다,10,,,미카미 사카,대원씨아이(만화),2024-07,5400,9.9,7335,249,2026-09-07T08:54:48+09:00
350620490,향기로운 꽃은 늠름하게 핀다 11,향기로운 꽃은 늠름하게 핀다,11,,,미카미 사카,대원씨아이(만화),2024-10,5400,9.8,7203,250,2026-09-07T08:54:48+09:00
399055597,Re : 제로부터 시작하는 이세계 생활 43,Re : 제로부터 시작하는 이세계 생활,43,,"- Novel Engine / 초판한정 특별부록 : 띠지, 일러스트 카드",나가츠키 탓페이,데이즈엔터(주),2026-08,7200,,5800,251,2026-09-07T08:54:48+09:00
393753728,수상한 경찰 1 (트리플 특전판),수상한 경찰,1,트리플 특전판,- 초판한정 일러스트 북마크 1종 + 일러스트 엽서 4종 + 캐릭터 프로필 카드 4종,무키시츠,대원씨아이(만화),2026-05,9000,9.6,5455,252,2026-09-07T08:54:48+09:00
280599653,지박소년 하나코 군 1,지박소년 하나코 군,1,,,아이다이로,서울미디어코믹스(서울문화사),2021-10,5400,10.0,5505,253,2026-09-07T08:54:48+09:00
373999390,야마다 군과 Lv999의 사랑을 하다 3,야마다 군과 Lv999의 사랑을 하다,3,,,마시로,디앤씨미디어(주)(D&C미디어),2025-09,7200,9.8,5071,254,2026-09-07T08:54:48+09:00
373999147,야마다 군과 Lv999의 사랑을 하다 2,야마다 군과 Lv999의 사랑을 하다,2,,,마시로,디앤씨미디어(주)(D&C미디어),2025-09,7200,9.8,5057,255,2026-09-07T08:54:48+09:00
399404721,오디세이아를 한 번도 안 읽어 볼 수는 없잖아,오디세이아를 한 번도 안 읽어 볼 수는 없잖아,,,,Team. StoryG,oldstairs(올드스테어즈),2026-07,21600,9.3,3760,256,2026-09-07T08:54:48+09:00
284922100,장례식 케이크 전문점 연옥당 1,장례식 케이크 전문점 연옥당,1,,- 양장,산호,문학동네,2021-12,17100,10.0,3751,257,2026-09-07T08:54:48+09:00
339953506,방과 후 소년 하나코 군 2,방과 후 소년 하나코 군,2,,,아이다이로,서울미디어코믹스(서울문화사),2024-05,5400,,2651,258,2026-09-07T08:54:48+09:00
400150238,남편을 내 편으로 만드는 방법 5,남편을 내 편으로 만드는 방법,5,,,시루,캐롯툰,2026-10,14400,10.0,2240,259,2026-09-07T08:54:48+09:00
395945478,향기로운 꽃은 늠름하게 핀다 9,향기로운 꽃은 늠름하게 핀다,9,,,미카미 사카,대원씨아이(만화),2026-06,6300,,1995,260,2026-09-07T08:54:48+09:00
401462900,갸루에게 상냥한 오타쿠 군 6,갸루에게 상냥한 오타쿠 군,6,,- SL Comic,소츄,디앤씨미디어(주)(D&C미디어),2026-09,6300,,860,261,2026-09-07T08:54:48+09:00
401049347,냄비로 총알을 막아내며 3,냄비로 총알을 막아내며,3,,,아오키 준타로,블루픽,2026-08,7200,,950,262,2026-09-07T08:54:48+09:00
401345304,사령 마술의 용의자 3,사령 마술의 용의자,3,,,오니오,학산문화사(만화),2026-09,6300,,810,263,2026-09-07T08:54:48+09:00
400930360,마로니에 왕국의 7인의 기사 7,마로니에 왕국의 7인의 기사,7,,,이와모토 나오,㈜소미미디어,2026-09,6300,,890,264,2026-09-07T08:54:48+09:00
401369571,바라메 강림하여 주소서 2,바라메 강림하여 주소서,2,,"- 초판 부록: 포토카드 1매, 책갈피 1매, 띠지",백상언,레진코믹스(레진엔터테인먼트),2026-09,15300,,720,265,2026-09-07T08:54:48+09:00
401325950,타이카의 이성 3,타이카의 이성,3,,- S코믹스,이타가키 파루,㈜소미미디어,2026-09,6300,,700,266,2026-09-07T08:54:48+09:00
391479763,"사랑하라, 거짓된 천사들이여 6","사랑하라, 거짓된 천사들이여",6,,- 초판 한정 특전 : 양면 일러스트 카드 2종(지류),Coco Uzuki,서울미디어코믹스(서울문화사),2026-04,5400,10.0,9801,267,2026-09-07T08:54:48+09:00
2308089,만화의 이해,만화의 이해,,,,스콧 맥클라우드,비즈앤비즈,2008-07,17100,9.8,9256,268,2026-09-07T08:54:48+09:00
298605858,헌터x헌터 HunterXHunter 신장판 36,헌터x헌터 HunterXHunter 신장판,36,,,토가시 요시히로,학산문화사(만화),2020-03,5400,,7891,269,2026-09-07T08:54:48+09:00
398836243,TV애니메이션 주술회전 회옥·옥절/시부야 사변 공식 가이드북,TV애니메이션 주술회전 회옥·옥절/시부야 사변 공식 가이드북,,,- 초판 한정 : 책갈피 2종,아쿠타미 게게,서울미디어코믹스(서울문화사),2026-07,24300,10.0,7655,270,2026-09-07T08:54:48+09:00
400150223,남편을 내 편으로 만드는 방법 5 (한정판),남편을 내 편으로 만드는 방법,5,한정판,- 단행본 + 학생 AU 아크릴 스탠드 + 떡메모지 + 파노라마 미니 포스터 4종 + 트레이딩 카드 9종 + 이스케&루비 엽서 4종 + 초판 한정 부록 엽서,시루,캐롯툰,2026-10,35820,,7410,271,2026-09-07T08:54:48+09:00
397047219,쇼타 형아 7,쇼타 형아,7,,- BLovers Comics /초판 한정 더블 특전 : 양면 일러스트 카드 2종,나카야마 미유키,서울미디어코믹스(서울문화사),2026-06,5850,9.4,7120,272,2026-09-07T08:54:48+09:00
332987456,향기로운 꽃은 늠름하게 핀다 5,향기로운 꽃은 늠름하게 핀다,5,,,미카미 사카,대원씨아이(만화),2024-01,5400,10.0,7094,273,2026-09-07T08:54:48+09:00
384933730,아멜리아의 호기심 많은 로맨스 1,아멜리아의 호기심 많은 로맨스,1,,- 루나 코믹스,코하쿠 요루,㈜소미미디어,2026-02,6300,9.8,6082,274,2026-09-07T08:54:48+09:00
292320734,헌터x헌터 HunterXHunter 신장판 2,헌터x헌터 HunterXHunter 신장판,2,,,토가시 요시히로,학산문화사(만화),2012-07,5400,10.0,5971,275,2026-09-07T08:54:48+09:00
373998674,야마다 군과 Lv999의 사랑을 하다 1,야마다 군과 Lv999의 사랑을 하다,1,,,마시로,디앤씨미디어(주)(D&C미디어),2025-09,7200,9.8,5205,276,2026-09-07T08:54:48+09:00
400246321,황천의 츠가이 12 (특별판),황천의 츠가이,12,특별판,- 초판부록 2종 + 패키지 박스 + 운명의 쌍둥이 아크릴 스탠드 1종 + 가브리엘 아크릴 참 키링 1종+ 시그니처 포토카드 1종 + 빅 캔배지 1종 + 홀로그램 카드 2종,아라카와 히로무,대원씨아이(만화),2026-08,25650,,4720,277,2026-09-07T08:54:48+09:00
282899765,지박소년 하나코 군 8,지박소년 하나코 군,8,,,아이다이로,서울미디어코믹스(서울문화사),2021-11,5400,10.0,4795,278,2026-09-07T08:54:48+09:00
395849750,놀이의 관계 1,놀이의 관계,1,,- S Novel,아오이 세키나,㈜소미미디어,2026-06,7650,10.0,4090,279,2026-09-07T08:54:48+09:00
397745987,Myther 2,Myther,2,,"- S코믹스 /초판 한정 양면 일러스트 카드, 초판 한정 PET 일러스트 카드",야츠다 테키,㈜소미미디어,2026-07,6300,,4255,280,2026-09-07T08:54:48+09:00
374337173,장례식 케이크 전문점 연옥당 3,장례식 케이크 전문점 연옥당,3,,"- 양장, 완결",산호,문학동네,2025-10,19800,9.7,4265,281,2026-09-07T08:54:48+09:00
298051256,헌터x헌터 HunterXHunter 신장판 17,헌터x헌터 HunterXHunter 신장판,17,,,토가시 요시히로,학산문화사(만화),2015-06,5400,,4291,282,2026-09-07T08:54:48+09:00
397294900,비교하고 검토하는 교열부의 쿠쥬 씨 2,비교하고 검토하는 교열부의 쿠쥬 씨,2,,,고이시 유카,서교책방,2026-07,11520,10.0,3540,283,2026-09-07T08:54:48+09:00
397995094,수상한 경찰 2 (더블특전판),수상한 경찰,2,더블특전판,- 띠지 + 초판한정 일러스트 카드 1종 + 선착순 더블특전 포토카드 1종,무키시츠,대원씨아이(만화),2026-07,9000,9.5,2975,284,2026-09-07T08:54:48+09:00
396696431,요괴소년 호야 완전판 3,요괴소년 호야 완전판,3,,,후지타 카즈히로,서울미디어코믹스(서울문화사),2026-06,14400,10.0,2960,285,2026-09-07T08:54:48+09:00
400006799,유녀전기 21,유녀전기,21,,- 노엔 코믹스,토죠 치카,데이즈엔터(주),2026-08,5400,10.0,2460,286,2026-09-07T08:54:48+09:00
400585881,귀여운 건 나다 3,귀여운 건 나다,3,,,야스코,대원씨아이(만화),2026-08,6300,10.0,2450,287,2026-09-07T08:54:48+09:00
400197883,망각 배터리 23,망각 배터리,23,,,에코 미카와,서울미디어코믹스(서울문화사),2026-08,5400,,2640,288,2026-09-07T08:54:48+09:00
400136881,벡 Beck 신장판 8,벡 Beck 신장판,8,,,해롤드 사쿠이시,학산문화사(만화),2026-08,10800,10.0,2450,289,2026-09-07T08:54:48+09:00
399381805,격기 3반 18,격기 3반,18,,- 남일고등학교 격투기 특기반,이학,대원씨아이(만화),2026-07,4950,10.0,2185,290,2026-09-07T08:54:48+09:00
400224750,선생님으로 ○○하면 안 됩니다! 3,선생님으로 ○○하면 안 됩니다!,3,,- S코믹스,무샤사부,㈜소미미디어,2026-08,6300,,2280,291,2026-09-07T08:54:48+09:00
366271674,정반대의 너와 나 7,정반대의 너와 나,7,,,아가사와 코챠,학산문화사(만화),2025-06,5400,9.9,2228,292,2026-09-07T08:54:48+09:00
388016407,정반대의 너와 나 8,정반대의 너와 나,8,,- 완결,아가사와 코챠,학산문화사(만화),2026-03,5400,10.0,1849,293,2026-09-07T08:54:48+09:00
400707775,곰과 토끼는 친구로 지낼 수 없다 2,곰과 토끼는 친구로 지낼 수 없다,2,,,이누요시 아키라,대원씨아이(만화),2026-08,6300,,1700,294,2026-09-07T08:54:48+09:00
400585950,보루토 -TWO BLUE VORTEX- 5,보루토 -TWO BLUE VORTEX-,5,,,이케모토 미키오,대원씨아이(만화),2026-08,5850,,1570,295,2026-09-07T08:54:48+09:00
400856659,눈이 나려 꽃 26,눈이 나려 꽃,26,,,임해연,학산문화사(만화),2026-08,7200,,1710,296,2026-09-07T08:54:48+09:00
401009461,달의 아이 신장판 8,달의 아이 신장판,8,,- 완결,시미즈 레이코,서울미디어코믹스(서울문화사),2026-08,16200,10.0,1290,297,2026-09-07T08:54:48+09:00
355976947,신화와 전설 배색 아이디어 사전,신화와 전설 배색 아이디어 사전,,,,사쿠라이 테루코,한즈미디어(한스미디어),2025-01,5400,10.0,1129,298,2026-09-07T08:54:48+09:00
401463223,왕의 프러포즈 5,왕의 프러포즈,5,,- SL Comic,쿠리오 네모,디앤씨미디어(주)(D&C미디어),2026-09,6300,,910,299,2026-09-07T08:54:48+09:00
401009550,월광천녀 애장판 8,월광천녀 애장판,8,,,시미즈 레이코,서울미디어코믹스(서울문화사),2026-08,16200,,1110,300,2026-09-07T08:54:48+09:00
401052841,만화 이상적인 기둥서방 생활 10,만화 이상적인 기둥서방 생활,10,,,히노츠키 네코,길찾기,2026-08,6300,,1020,301,2026-09-07T08:54:48+09:00
401462776,7대손에게 재앙을 내릴 거니 빨리 결혼하세요! 3,7대손에게 재앙을 내릴 거니 빨리 결혼하세요!,3,,- SL Comic,Tabiko,디앤씨미디어(주)(D&C미디어),2026-09,6300,,960,302,2026-09-07T08:54:48+09:00
382043008,지박소년 하나코 군 25,지박소년 하나코 군,25,,,아이다이로,서울미디어코믹스(서울문화사),2026-01,5400,,1020,303,2026-09-07T08:54:48+09:00
398869483,홀로서기 마왕성 12,홀로서기 마왕성,12,,,모리시타 마코토,대원씨아이(만화),2026-07,5400,9.2,1135,304,2026-09-07T08:54:48+09:00
323272361,"안녕, 에리","안녕, 에리",,,,후지모토 타츠키,학산문화사(만화),2023-08,5400,9.4,15608,305,2026-09-07T08:54:48+09:00
399403043,얼굴만으론 좋아할 수 없어요 17 (한정판),얼굴만으론 좋아할 수 없어요,17,한정판,- 한국 오리지널 일러스트 양면 커버 + 아크릴 스탠드 + 소책자 + 스페셜 일러스트 카드 2종 + 미니 일러스트 보드 (일반판 초판특전은 포함되지 않음),안자이 카린,서울미디어코믹스(서울문화사),2026-07,22500,10.0,13540,306,2026-09-07T08:54:48+09:00
387708305,월간순정 노자키 군 17,월간순정 노자키 군,17,,,츠바키 이즈미,학산문화사(만화),2026-03,5400,9.8,11321,307,2026-09-07T08:54:48+09:00
389546868,반딧불이의 혼례 10,반딧불이의 혼례,10,,,타치바나 오레코,서울미디어코믹스(서울문화사),2026-04,7650,9.6,10801,308,2026-09-07T08:54:48+09:00
352603529,지박소년 하나코 군 22,지박소년 하나코 군,22,,,아이다이로,서울미디어코믹스(서울문화사),2024-11,5400,9.9,9030,309,2026-09-07T08:54:48+09:00
393546382,봇치·더·록! 외전 히로이 키쿠리의 과음일기 5,봇치·더·록! 외전 히로이 키쿠리의 과음일기,5,,,쿠미쵸,대원씨아이(만화),2026-05,8100,10.0,8280,310,2026-09-07T08:54:48+09:00
294400847,헌터x헌터 HunterXHunter 신장판 33,헌터x헌터 HunterXHunter 신장판,33,,,토가시 요시히로,학산문화사(만화),2018-05,5400,,8099,311,2026-09-07T08:54:48+09:00
330062627,주술회전 24,주술회전,24,,- 주택대천 - 재귀 -,아쿠타미 게게,서울미디어코믹스(서울문화사),2023-12,5400,9.5,7980,312,2026-09-07T08:54:48+09:00
294401024,헌터x헌터 HunterXHunter 신장판 34,헌터x헌터 HunterXHunter 신장판,34,,,토가시 요시히로,학산문화사(만화),2018-05,5400,,7901,313,2026-09-07T08:54:48+09:00
307634607,주술회전 21,주술회전,21,,- 도쿄 제2콜로니 -호운-,아쿠타미 게게,서울미디어코믹스(서울문화사),2022-12,5400,9.7,7979,314,2026-09-07T08:54:48+09:00
329206984,향기로운 꽃은 늠름하게 핀다 3,향기로운 꽃은 늠름하게 핀다,3,,,미카미 사카,대원씨아이(만화),2023-11,5400,10.0,7741,315,2026-09-07T08:54:48+09:00
294401191,헌터x헌터 HunterXHunter 신장판 35,헌터x헌터 HunterXHunter 신장판,35,,,토가시 요시히로,학산문화사(만화),2019-03,5400,2.0,7619,316,2026-09-07T08:54:48+09:00
335258160,향기로운 꽃은 늠름하게 핀다 6,향기로운 꽃은 늠름하게 핀다,6,,,미카미 사카,대원씨아이(만화),2024-02,5400,10.0,7567,317,2026-09-07T08:54:48+09:00
316015391,주술회전 22,주술회전,22,,- 사쿠라지마 콜로니 -환생-,아쿠타미 게게,서울미디어코믹스(서울문화사),2023-05,5400,10.0,7412,318,2026-09-07T08:54:48+09:00
329703592,지박소년 하나코 군 20,지박소년 하나코 군,20,,,아이다이로,서울미디어코믹스(서울문화사),2023-12,5400,8.9,6883,319,2026-09-07T08:54:48+09:00
394099665,킹덤 Kingdom 77,킹덤 Kingdom,77,,,하라 야스히사,대원씨아이(만화),2026-05,5400,10.0,6610,320,2026-09-07T08:54:48+09:00
399453196,묘쌤은 이렇게 말했다 11,묘쌤은 이렇게 말했다,11,,- S코믹스,무테키 소다,㈜소미미디어,2026-08,6300,10.0,4185,321,2026-09-07T08:54:48+09:00
398869909,나나 NANA 완전판 11,나나 NANA 완전판,11,,"- 초판 한정 PP엽서 1종, 포토카드 1종",야자와 아이,학산문화사(만화),2026-07,10800,,3625,322,2026-09-07T08:54:48+09:00
395170753,도쿄 학생 애처가 4,도쿄 학생 애처가,4,,,카유카와 스즈,학산문화사(만화),2026-06,6300,9.8,3620,323,2026-09-07T08:54:48+09:00
298280366,헌터x헌터 HunterXHunter 신장판 24,헌터x헌터 HunterXHunter 신장판,24,,,토가시 요시히로,학산문화사(만화),2016-06,5400,,3632,324,2026-09-07T08:54:48+09:00
298280477,헌터x헌터 HunterXHunter 신장판 21,헌터x헌터 HunterXHunter 신장판,21,,,토가시 요시히로,학산문화사(만화),2016-06,5400,,3541,325,2026-09-07T08:54:48+09:00
298280697,헌터x헌터 HunterXHunter 신장판 23,헌터x헌터 HunterXHunter 신장판,23,,,토가시 요시히로,학산문화사(만화),2016-05,5400,,3463,326,2026-09-07T08:54:48+09:00
397997937,사일런트 위치 10,사일런트 위치,10,,"- 침묵의 마녀의 비밀, ROSY",이소라 마츠리,데이즈엔터(주),2026-07,9900,10.0,3270,327,2026-09-07T08:54:48+09:00
398728336,마법소녀를 동경해서 5 (더블특전판),마법소녀를 동경해서,5,더블특전판,- 초판한정 : 일러스트 카드 1종 + SD 스티커 1종,오노나카 아키히로,대원씨아이(만화),2026-07,6750,,2820,328,2026-09-07T08:54:48+09:00
398285038,포켓몬스터 스페셜 63,포켓몬스터 스페셜,63,,,쿠사카 히데노리,대원씨아이(만화),2026-07,4950,,2625,329,2026-09-07T08:54:48+09:00
400197602,타로의 얼렁뚱땅 2,타로의 얼렁뚱땅,2,,,야츠미 츠무,서울미디어코믹스(서울문화사),2026-08,5850,10.0,2510,330,2026-09-07T08:54:48+09:00
399486670,서유요원전 서역편 : 화염산의 장 4,서유요원전 서역편 : 화염산의 장,4,,,모로호시 다이지로,문학동네,2026-07,9900,,2555,331,2026-09-07T08:54:48+09:00
399486641,서유요원전 서역편 : 화염산의 장 3,서유요원전 서역편 : 화염산의 장,3,,,모로호시 다이지로,문학동네,2026-07,9900,,2545,332,2026-09-07T08:54:48+09:00
399953433,추우면 변하는 헤비가미 군 2,추우면 변하는 헤비가미 군,2,,"- SL Comic /초판 한정 특전: 띠지, PET 스탠드, 일러스트 스티커",쿠리미야,디앤씨미디어(주)(D&C미디어),2026-08,6300,,2425,333,2026-09-07T08:54:48+09:00
372547860,카구라바치 7,카구라바치,7,,,호카조노 타케루,대원씨아이(만화),2025-09,5850,,2415,334,2026-09-07T08:54:48+09:00
397810577,쪽팔려게임 1~2 세트 - 전2권,쪽팔려게임 1~2 세트 - 전2권,,,"- 초판 한정 부록 : 1권,2권 엽서 2종 + 학생증 2종 + 면지에 작가님 친필 사인(인쇄본)",봉수,네이버웹툰,2026-09,28800,,2475,335,2026-09-07T08:54:48+09:00
400001881,무서운 책 6,무서운 책,6,,- 괴물,우메즈 카즈오,AK(에이케이)커뮤니케이션즈,2026-08,9000,,2280,336,2026-09-07T08:54:48+09:00
396089286,향기로운 꽃은 늠름하게 핀다 13,향기로운 꽃은 늠름하게 핀다,13,,,미카미 사카,대원씨아이(만화),2026-06,6300,,1865,337,2026-09-07T08:54:48+09:00
395950064,향기로운 꽃은 늠름하게 핀다 4,향기로운 꽃은 늠름하게 핀다,4,,,미카미 사카,대원씨아이(만화),2026-06,6300,,1700,338,2026-09-07T08:54:48+09:00
395170741,야노 군의 평범한 나날 12,야노 군의 평범한 나날,12,,,타무라 유이,학산문화사(만화),2026-06,5400,9.8,1695,339,2026-09-07T08:54:48+09:00
400585911,녹풍당의 사계절 21,녹풍당의 사계절,21,,,시미즈 유우,대원씨아이(만화),2026-08,4500,,1480,340,2026-09-07T08:54:48+09:00
400310759,호랑이형님 20,호랑이형님,20,,,이상규,영컴(YOUNG COM),2026-08,15120,,1620,341,2026-09-07T08:54:48+09:00
400311047,호랑이형님 21,호랑이형님,21,,,이상규,영컴(YOUNG COM),2026-08,15120,,1550,342,2026-09-07T08:54:48+09:00
393544789,향기로운 꽃은 늠름하게 핀다 20,향기로운 꽃은 늠름하게 핀다,20,,,미카미 사카,대원씨아이(만화),2026-05,5400,,1590,343,2026-09-07T08:54:48+09:00
396581696,향기로운 꽃은 늠름하게 핀다 12,향기로운 꽃은 늠름하게 핀다,12,,,미카미 사카,대원씨아이(만화),2025-01,6300,,1745,344,2026-09-07T08:54:48+09:00
400878569,오컬트 타임즈 1,오컬트 타임즈,1,,- 초판 한정 : 일러스트 카드 부록 2종,Idonchi,서울미디어코믹스(서울문화사),2026-08,6300,10.0,1320,345,2026-09-07T08:54:48+09:00
401041186,너를 잊을 사랑이 하고 싶어 7 (특장판),너를 잊을 사랑이 하고 싶어,7,특장판,- 단행본 + 피크 키링 + 어나더 커버 + 일러스트 카드 2종 + 포토카드 2종 + 별도 박스 포장,유우키 하루,대원씨아이(만화),2026-08,19800,10.0,1350,346,2026-09-07T08:54:48+09:00
401052876,만화 이상적인 기둥서방 생활 11,만화 이상적인 기둥서방 생활,11,,,히노츠키 네코,길찾기,2026-08,6300,8.0,990,347,2026-09-07T08:54:48+09:00
401463419,마법소녀 단델라이온 3,마법소녀 단델라이온,3,,"- SL Comic, 초판 한정 특전: 띠지, 일러스트 카드 2종",미즈호 카에루,디앤씨미디어(주)(D&C미디어),2026-09,6300,,790,348,2026-09-07T08:54:48+09:00
401325707,쌀쌀맞은 사토 양이 나에게만 상냥하다 4,쌀쌀맞은 사토 양이 나에게만 상냥하다,4,,- S코믹스,사와타리 카자미,㈜소미미디어,2026-09,6300,,720,349,2026-09-07T08:54:48+09:00
393250501,도쿄 에일리언즈 12 (트리플 특장판),도쿄 에일리언즈,12,트리플 특장판,- 초판 한정 : 아크릴 일러스트 카드(초판 전체) + 스페셜 일러스트 카드(선착순 한정) + 인화사진 (선착순 한정),NAOE,서울미디어코믹스(서울문화사),2026-05,5400,10.0,16250,350,2026-09-07T08:54:48+09:00
370794176,캐릭캐릭 체인지! Jewel Joker 주얼 조커 1,캐릭캐릭 체인지! Jewel Joker 주얼 조커,1,,,PEACH-PIT,서울미디어코믹스(서울문화사),2025-08,5850,10.0,10779,351,2026-09-07T08:54:48+09:00
391724964,가르쳐줘 집사 1,가르쳐줘 집사,1,,- 초판 한정 더블 특전 : 양면 코스터 & 포토카드 2종 세트,마사키 미치,서울미디어코믹스(서울문화사),2026-04,6300,9.7,10597,352,2026-09-07T08:54:48+09:00
335112422,주술회전 25,주술회전,25,,- 인외마경 신주쿠 결전,아쿠타미 게게,서울미디어코믹스(서울문화사),2024-02,5400,9.6,10237,353,2026-09-07T08:54:48+09:00
309270127,후지모토 타츠키 단편집 22-26,후지모토 타츠키 단편집,22-26,,,후지모토 타츠키,학산문화사(만화),2023-01,5400,9.4,9909,354,2026-09-07T08:54:48+09:00
382046167,캐릭캐릭 체인지! Jewel Joker 주얼 조커 2,캐릭캐릭 체인지! Jewel Joker 주얼 조커,2,,,PEACH-PIT,서울미디어코믹스(서울문화사),2025-12,5850,9.8,9538,355,2026-09-07T08:54:48+09:00
393238375,양 선배는 혼자서 살아갈 수 없어 2,양 선배는 혼자서 살아갈 수 없어,2,,- 초판부록 : 일러스트 카드 1종 + 띠지,soon챠,대원씨아이(만화),2026-05,5850,9.9,8040,356,2026-09-07T08:54:48+09:00
388821136,중년에 지친 밤에는,중년에 지친 밤에는,,,,마스다 미리,북포레스트,2026-03,16200,9.4,8148,357,2026-09-07T08:54:48+09:00
395358108,찍히지 않습니다 6,찍히지 않습니다,6,,"- S코믹스 /초판 한정 일러스트 카드, 폴라로이드 사진풍 카드 2종",코노시마 루카,㈜소미미디어,2026-06,6300,10.0,7870,358,2026-09-07T08:54:48+09:00
336635744,향기로운 꽃은 늠름하게 핀다 7,향기로운 꽃은 늠름하게 핀다,7,,,미카미 사카,대원씨아이(만화),2024-03,5400,10.0,7409,359,2026-09-07T08:54:48+09:00
301706475,주술회전 2,주술회전,2,,,아쿠타미 게게,서울미디어코믹스(서울문화사),2019-03,5400,,7116,360,2026-09-07T08:54:48+09:00
294032766,헌터x헌터 HunterXHunter 신장판 1,헌터x헌터 HunterXHunter 신장판,1,,,토가시 요시히로,학산문화사(만화),2013-07,5400,10.0,6444,361,2026-09-07T08:54:48+09:00
298605722,헌터x헌터 HunterXHunter 신장판 32,헌터x헌터 HunterXHunter 신장판,32,,,토가시 요시히로,학산문화사(만화),2013-12,5400,,6327,362,2026-09-07T08:54:48+09:00
